"title_es","title_en","id","category_id","company_id","area_id","account_id","for_sale","end_at","sale_price","for_rent","rent_price","is_rent_long_term","is_rent_short_term","is_rent_time_share","is_short_sale","is_repossessed","address1","postal_code","year_built","maintenance","maintenance_price","exemption","exemption_price","latitude","longitude","catastro","financing_rural","financing_fha","financing_conventional","financing_vivienda","financing_cash","financing_loan_with_repairs","financing_private","financing_assume_mortgage","status","bathrooms","rooms","sqf","sqm","internal_number","mls_number","co_number","cpr_number","zonification","internal_notes","showing_instructions","key_number","key_box","description_es","description_en","parkings","floors","extra","category_id"
"Aquabella, Palmas del Mar","Aquabella, Palmas del Mar",162133,3,1,245,32640,1,20170331,345000.00,0,0.00,0,0,0,0,0,"90 Concelero Dr.","00719",0,"",0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",4,4,2200,0,"04-16-028","",3936507,"",NULL,"","Llamar al listers: Kim Koch (305) 978-8492 / Martha Segurola (787) 486-4950.","","","Aquabella es un moderno complejo de Villas del Mediterráneo dentro del lujoso desarrollo de Palmas del Mar. Esta Villa es un townhouse de tres pisos con 2.988 pies de espacio interior y al aire libre con 3 amplios dormitorios, 4 baños y un amplio espacio de uso múltiple en el 3er nivel con vistas panorámicas. Esta Villa ha sido completamente remodelado. Se ofrece con todos los electrodomésticos, entre muchas otras comodidades. 
PORQUE vender su propiedad en un tiempo récord \" Para ver esto y más propiedades visite: www.realityrealtypr.com
","Aquabella es un moderno complejo de Villas del Mediterráneo dentro del lujoso desarrollo de Palmas del Mar. Esta Villa es un townhouse de tres pisos con 2.988 pies de espacio interior y al aire libre con 3 amplios dormitorios, 4 baños y un amplio espacio de uso múltiple en el 3er nivel con vistas panorámicas. Esta Villa ha sido completamente remodelado. Se ofrece con todos los electrodomésticos, entre muchas otras comodidades. 
PORQUE vender su propiedad en un tiempo récord \" Para ver esto y más propiedades visite: www.realityrealtypr.com
",2,0,NULL,1
"Sector Matienzo Cintrón","Sector Matienzo Cintrón",162132,1,1,71,32611,1,20170926,649000.00,0,0.00,0,0,0,0,0,860,"00976",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",3.5,4,4000,0,"02-16-101","",3937445,"",NULL,"","Llamar al dueño: Lcdo. Ismael Vicenty (787) 934-3224.","","","Majestuosa residencia en 1.5cuerda de terreno y 4,000p/c aprox. Consta de 4 habitaciones, 2.5 baños, pisos en marmol, cocina equipada, piscina, terraza, marquesina para varios autos, enorme patio con arboles frutales. Cerca Expreso Trujillo Alto y encantada. Lista para mudarse. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com","Majestuosa residencia en 1.5cuerda de terreno y 4,000p/c aprox. Consta de 4 habitaciones, 2.5 baños, pisos en marmol, cocina equipada, piscina, terraza, marquesina para varios autos, enorme patio con arboles frutales. Cerca Expreso Trujillo Alto y encantada. Lista para mudarse. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com",0,0,NULL,1
"Prados del Monte","Prados del Monte",162131,6,1,32,32152,1,20170227,174000.00,0,0.00,0,0,0,1,0,"Apt. 1209","00969",0,"",0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",3.5,3,0,0,"SS-05-16-039",NULL,NULL,NULL,NULL,"","Llaves",21,"","Espacioso PH de esquina! Consta de 3 habitaciones, 3.5 baños, sala, comedor, cocina, espaciosa terraza, topes en granito y enseres stainless steel.  Excelente localización. Cerca de avenidas principales, escuelas, colegios, centros comerciales y autopistas.  No pierdas esta oportunidad! Short Sale!

Toda oferta sujeta a aprobación final del banco.

¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.
","Espacioso PH de esquina! Consta de 3 habitaciones, 3.5 baños, sala, comedor, cocina, espaciosa terraza, topes en granito y enseres stainless steel.  Excelente localización. Cerca de avenidas principales, escuelas, colegios, centros comerciales y autopistas.  No pierdas esta oportunidad! Short Sale!

Toda oferta sujeta a aprobación final del banco.

¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.
",0,0,NULL,5
"Cond. Concordia I","Cond. Concordia I",162130,7,1,81,32650,1,20161128,58000.00,0,0.00,0,0,0,0,0,"Livornia","00924",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",1,1,0,0,"03-16-010",NULL,NULL,NULL,NULL,"Excelentes Condiciones!","Llamar al Propietario 787-461-5310","","","Cómodo studio, Alamacenaje, foyer, closet y \"dressing room\" con closet. Un estacionamiento, acceso controlado y piscina. 

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver ésta y más propiedades acceda: www.realityrealtypr.com


","Cómodo studio, Alamacenaje, foyer, closet y \"dressing room\" con closet. Un estacionamiento, acceso controlado y piscina. 

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver ésta y más propiedades acceda: www.realityrealtypr.com


",1,0,NULL,5
"Hacienda Borinquen","Hacienda Borinquen",162129,29,1,13,25966,1,20160811,167000.00,0,0.00,0,0,0,0,0,"emajagua","00725",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",2,4,0,0,"01-16-072","","","",NULL,"","","","","","",0,0,NULL,8
"Cond. Maria Antonia, San Juan","Cond. Maria Antonia, San Juan",162127,46,1,65,32387,1,20160831,159000.00,0,0.00,0,0,0,0,0,"","",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",2,3,1711,0,"RI-CC-16-004",NULL,NULL,NULL,NULL,"","","","","This spectacular 3 bedrooms, 2 bath apartment has 1,711 s/f of living space.  City  views from its balcony. Gated building. Excellent property with a lot of potential, very  close to Condado Lagoon, beach, hotels and restaurants. 1 Parking garage included.\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ","This spectacular 3 bedrooms, 2 bath apartment has 1,711 s/f of living space.  City  views from its balcony. Gated building. Excellent property with a lot of potential, very  close to Condado Lagoon, beach, hotels and restaurants. 1 Parking garage included.\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ",1,0,NULL,15
"Colinas de Las Tres T, Rio Grande","Colinas de Las Tres T, Rio Grande",162126,33,1,61,32638,1,20180808,129000.00,0,0.00,0,0,0,0,0,"1st Street Corner Rd 967, Km 1.3","",0,NULL,0.00,NULL,0.00,NULL,NULL,"088-035-872-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",4,0,0,2877,"CI-CC-16-014 (CC ID 464003648)","",3935381,"","","Tiene un solo contador eléctrico y un contador de agua.
","
","","","La propiedad consiste de una estructura de dos niveles que están divididos. 
En el primer nivel cuenta con garaje doble, un apartamento de 2H/1B/S/C/C, tiene terraza con laundry en la parte posterior. En el segundo nivel tiene dos (2) apartamentos de 1H/1B cada uno. Al frente de la Carretera #967 tiene una estructura en cemento que  se utilizaba comercialmente.

\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ","La propiedad consiste de una estructura de dos niveles que están divididos. 
En el primer nivel cuenta con garaje doble, un apartamento de 2H/1B/S/C/C, tiene terraza con laundry en la parte posterior. En el segundo nivel tiene dos (2) apartamentos de 1H/1B cada uno. Al frente de la Carretera #967 tiene una estructura en cemento que  se utilizaba comercialmente.

\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ",0,4,NULL,10
"Bo Lijas Sector Rios","Bo Lijas Sector Rios",162125,1,1,44,13969,1,20161205,85000.00,0,0.00,0,0,0,0,0,"","",0,"N",0.00,"Y",0.00,18.23021817,-65.83161595,"228-057-479-13-000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",2,3,0,785,"01-16-070","",3934221,"","","","Hay llaves",47,"","Residencia de 2 niveles.  3 habitaciones, 2 banos, sala, comedor, cocina, family, marquesina.  \"Necesita mejoras\".  Excelente solar de 785 m/c.  Aproveche!!!","Residencia de 2 niveles.  3 habitaciones, 2 banos, sala, comedor, cocina, family, marquesina.  \"Necesita mejoras\".  Excelente solar de 785 m/c.  Aproveche!!!",0,0,NULL,1
"Bo La Playita","Bo La Playita",162124,1,1,77,1441,1,20161120,65000.00,0,0.00,0,0,0,0,0,900,"00767",0,"",0.00,"",0.00,18.04501,-65.90401,"","Y","Y","Y","Y","Y","N","","","PUBLISHED",1,3,0,0,"01-16-064","","","","","","Ricardo Cardona (787) 450-1597",50,"Caguas","Acogedora casa con mucho patio y temperatura agradable. Consta de 3 habitaciones, 1 bano, sala-comedor, cocina y balcon. Cuenta con 2 entradas (al frente y atras) y esta totalmente verjada. El patio es de 582 m/c completamente llanos - perfectos para el disfrute de su familia y hacer ampliaciones. Lista para mudarse. Aprovecha esta gran oportunidad a solo $65,000","Acogedora casa con mucho patio y temperatura agradable. Consta de 3 habitaciones, 1 bano, sala-comedor, cocina y balcon. Cuenta con 2 entradas (al frente y atras) y esta totalmente verjada. El patio es de 582 m/c completamente llanos - perfectos para el disfrute de su familia y hacer ampliaciones. Lista para mudarse. Aprovecha esta gran oportunidad a solo $65,000",0,0,NULL,1
"Hacienda Paloma II","Hacienda Paloma II",162123,1,1,46,32477,1,20170609,169000.00,0,0.00,0,0,0,1,0,"Ceilan","",0,"Y",0.00,"",0.00,"","","120-054-276-18-000","","","","","","","","","PUBLISHED",2.5,4,0,454,"SS-05-16-041",NULL,NULL,NULL,"","","Llamar antes a: Carmen M. González 787-226-1665 para coordinar cita. 
Inquilino o Encargado: Helen Ruiz Hue  787-355-4026
","","","Hermosa propiedad terrera de 4 cuartos, 2 1/2 baños, 2 walk in closets, Sala, Comedor, Cocina, Marquesina para dos vehículos, laundry closet . Incluye Calentador de línea. Complejo cerrado con tele entry. Areas comunes incluyen: piscina, parque pasivo para niños, cancha baloncesto y gazebo.   Excelente localización, Propiedad cerca del balneario. Favor de comunicarse con Carmen González (787)226-1665 o gonzalezc@realityrealtypr.com. Toda oferta sujeta a aprobación final del banco.
¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!
Para ésta y más propiedades acceda a:  www.realityrealtypr.com.","Hermosa propiedad terrera de 4 cuartos, 2 1/2 baños, 2 walk in closets, Sala, Comedor, Cocina, Marquesina para dos vehículos, laundry closet . Incluye Calentador de línea. Complejo cerrado con tele entry. Areas comunes incluyen: piscina, parque pasivo para niños, cancha baloncesto y gazebo.   Excelente localización, Propiedad cerca del balneario. Favor de comunicarse con Carmen González (787)226-1665 o gonzalezc@realityrealtypr.com. Toda oferta sujeta a aprobación final del banco.
¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!
Para ésta y más propiedades acceda a:  www.realityrealtypr.com.",0,0,NULL,1
"Torre de Andalucia","Torre de Andalucia",162122,47,1,81,32624,0,20161104,0.00,1,600.00,1,0,0,0,0,"","00926",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",1,3,0,0,"A-02-16-055","",1219379,"",NULL,"","Llamar a Elsa Otero 787-397-3961",12,1,"Magnífico apartamento de 3 habitaciones, un baño, sala-comedor, equipada con secadora y 3 a/c. 

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver ésta y más propiedades acceda: www.realityrealtypr.com
","Magnífico apartamento de 3 habitaciones, un baño, sala-comedor, equipada con secadora y 3 a/c. 

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver ésta y más propiedades acceda: www.realityrealtypr.com
",1,0,NULL,5
"Urb. Pradera del Río","Urb. Pradera del Río",162121,1,1,69,32634,1,20170603,225000.00,0,0.00,0,0,0,0,0,"Río Guaynabo","00953",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",2.5,4,0,402,"02-16-100","",3934008,"",NULL,"","Llamar a los listers: Ivette Negron 787-378-0016 / Soledad Nieto 787-364-9682","","","Excelente propiedad de 2 niveles con 4 habitaciones, 2.5 baños, marquesina doble, cocina recien remodelada, marquesina doble, y doble control de acceso. Facilidades recreativas, canchas de tennis, baloncesto, gym, piscina y club house.

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver ésta y más propiedades acceda: www.realityrealtypr.com


BECAUSE WE SELL YOUR PROPERTY IN RECORD TIME\"
To see this and more properties go to: www.realityrealtypr.com
","Excelente propiedad de 2 niveles con 4 habitaciones, 2.5 baños, marquesina doble, cocina recien remodelada, marquesina doble, y doble control de acceso. Facilidades recreativas, canchas de tennis, baloncesto, gym, piscina y club house.

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver ésta y más propiedades acceda: www.realityrealtypr.com


BECAUSE WE SELL YOUR PROPERTY IN RECORD TIME\"
To see this and more properties go to: www.realityrealtypr.com
",0,0,NULL,1
"BO. AIBONITO, HATILLO","BO. AIBONITO, HATILLO",162120,1,1,34,29037,1,20201231,100000.00,0,0.00,0,0,0,0,0,"489 KM. 4.5 INTERIOR","",0,"",0.00,"",0.00,"","","103-000-007-16-001","","","","","","","","","PUBLISHED",2,5,1156,11559,"RI-CC-05-16-007 CC 4064024464","",3934215,"","","","LLAMAR AGENTE LISTADOR. ","","","Propiedad residencial de aprox. 1,156p2 con dos unidades de vivienda, la residencia del segundo nivel cuenta con 3H/1B y la otra de 2H/1B.  También  cuenta con amplio solar de aprox. 11,559m2 (equivalente a 2.94cuerdas) para desarrollo agrícola, crianza de animales o desarrollo de viviendas, sujeto a permisos.  Llámenos para una cita. ","Propiedad residencial de aprox. 1,156p2 con dos unidades de vivienda, la residencia del segundo nivel cuenta con 3H/1B y la otra de 2H/1B.  También  cuenta con amplio solar de aprox. 11,559m2 (equivalente a 2.94cuerdas) para desarrollo agrícola, crianza de animales o desarrollo de viviendas, sujeto a permisos.  Llámenos para una cita. ",0,0,NULL,1
"Los Sueños","Los Sueños",162119,1,1,33,13999,0,20170219,0.00,1,1500.00,1,0,0,0,0,"Armonia","00778",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",3.5,4,0,0,"01-16-044","",1269321,"",NULL,"Esta disponible para venta en $332,000","","","","Excelente propiedad en Los Sueños, Gurabo. Consta de 4h,3.5b,sala,comedor, cocina, family, terraza, solar de 665 mc. ***DISPONIBLE PARA VENTA EN $332,000*** \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com 
","Excelente propiedad en Los Sueños, Gurabo. Consta de 4h,3.5b,sala,comedor, cocina, family, terraza, solar de 665 mc. ***DISPONIBLE PARA VENTA EN $332,000*** \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com 
",0,0,NULL,1
"GRAND PALM ","GRAND PALM ",162118,46,1,73,32437,1,20160831,219000.00,0,0.00,0,0,0,0,0,1,"",0,NULL,0.00,NULL,0.00,NULL,NULL,"018-065-281-92-000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",3,4,2196,511,"RI-CC-16-003",NULL,NULL,NULL,NULL,"","","","","Hermosa residencia en urbanización exclusiva. Consta de 4 habitaciones, 3 baños, sala, family, comedor y amplia cocina. Marquesina doble. 2196pc de construcción. Urbanización con control de acceso, gym, piscina, parque pasivo para niños y 1/2 cancha de baloncesto. Cerca de las bellas playas del área.\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com.  ","Hermosa residencia en urbanización exclusiva. Consta de 4 habitaciones, 3 baños, sala, family, comedor y amplia cocina. Marquesina doble. 2196pc de construcción. Urbanización con control de acceso, gym, piscina, parque pasivo para niños y 1/2 cancha de baloncesto. Cerca de las bellas playas del área.\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com.  ",0,0,NULL,15
"CALLE PEDRO ARZUAGA, CAROLINA","CALLE PEDRO ARZUAGA, CAROLINA",162117,46,1,16,32370,1,20160831,69000.00,0,0.00,0,0,0,0,0,"Pedro Arzuaga","",0,NULL,0.00,NULL,0.00,NULL,NULL,"088-067-041-02-001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED","",0,0,0,"CI-CC-16-003",NULL,NULL,NULL,"","","","","","Propiedad en el pueblo de Carolina. Dividida en oficinas. Excelente precio para invertir ebn tu negocio. Tiene contadores independientes de AEE. Para información llame a Joel Rodriguez 787-403-1682.\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ","Propiedad en el pueblo de Carolina. Dividida en oficinas. Excelente precio para invertir ebn tu negocio. Tiene contadores independientes de AEE. Para información llame a Joel Rodriguez 787-403-1682.\"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ",0,0,NULL,15
"AVE. BOULEVARD, LEVITTOWN","AVE. BOULEVARD, LEVITTOWN",162116,46,1,70,32370,1,20160704,50000.00,0,0.00,0,0,0,0,0,"Boulevard Esq. Arturo Cadilla","",0,NULL,0.00,NULL,0.00,NULL,NULL,"039-063-279-68-001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED","",0,2438,470,"CI-CC-16-012",NULL,NULL,NULL,"C-1","CRIM anual $2,163.70","","","","Propiedad en la Ave. Boulevard con zonificación comercial (C-1). Mucho potencial para desarrollar nuevo negocio. Para más información llame a Joel Rodriguez al 787-403-1682. \"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ","Propiedad en la Ave. Boulevard con zonificación comercial (C-1). Mucho potencial para desarrollar nuevo negocio. Para más información llame a Joel Rodriguez al 787-403-1682. \"¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com. ",0,0,NULL,15
"VILLA FONTANA","VILLA FONTANA",162115,33,1,16,32495,1,20190527,80000.00,0,0.00,0,0,0,0,0,"Santa Lucia Esq. Fidalgo Diaz","",0,NULL,0.00,NULL,0.00,NULL,NULL,"088-035-872-07-000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",3,0,2638,305,"CI-CC-16-004 (CC ID 50043056)","",3933628,"","","22/MARZO/19 CAMBIO EN P/V DE $120K A $80K, SEGUN EMAIL ENVIADO POR HECTOR SILEN DE CAPITAL CROSSING. - JLOPEZ. 

12/JULIO/18 Listado asignado a Marcia Valdez - JLOPEZ. SE REASIGNO A JC NIEVES. 


5/SEPT/17 CAMBIO EN P/V DE $139K A $120K, SEGUN EMAIL ENVIADO POR ERICK BRACERO, SEGUN CONFERENCE CALL CON CAPITAL CROSSING - JLOPEZ.


","LLAMAR AGENTE LISTADOR. ","","","Propiedad de uso mixto, consta de local comercial en el primer nivel y residencia en el segundo nivel de aprox. 2,638p2 y solar de 305m2.  Excelente localización muy cerca del centro comercial Plaza Carolina.  
","Propiedad de uso mixto, consta de local comercial en el primer nivel y residencia en el segundo nivel de aprox. 2,638p2 y solar de 305m2.  Excelente localización muy cerca del centro comercial Plaza Carolina.  
",0,0,NULL,10
"Cond. Pisos de Don Manuel","Cond. Pisos de Don Manuel",162114,47,1,81,32642,0,20170625,0.00,1,700.00,1,0,0,0,0,"Ponce de León","00926",0,NULL,0.00,NULL,0.00,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",2,3,0,0,"A-02-16-054","",1219012,"",NULL,"","Llamar a Lirio Pirallo 787-640-0515","","","Excelente apartamento de 3 habitaciones y 2 baños en el mismo centro de Río Piedras frente a la estación del tren de la calle Robles. Incluye enseres de cocina, abánicos de techo, lavadora y secadora y aires acondicionados(3). La mejor localización en la Ave. Ponce de Leon, a pasos de la UPR, restaurantes, librerias; perfecto para estudiantes universitarios.  

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com ","Excelente apartamento de 3 habitaciones y 2 baños en el mismo centro de Río Piedras frente a la estación del tren de la calle Robles. Incluye enseres de cocina, abánicos de techo, lavadora y secadora y aires acondicionados(3). La mejor localización en la Ave. Ponce de Leon, a pasos de la UPR, restaurantes, librerias; perfecto para estudiantes universitarios.  

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com ",0,0,NULL,5
"Puerto Nuevo","Puerto Nuevo",162113,1,1,65,32387,1,20161004,110000.00,0,0.00,0,0,0,0,0,"Angora","00926",0,NULL,0.00,NULL,0.00,NULL,NULL,"062-098-141-19-001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",4,6,0,0,"05-16-076","","","",NULL,"Propiedad opcionada por $90k. (Milton Serrano). Propiedad cerrada el 15 de septiembre. (Milton Serrano).","","","","Propiedad multi-familiar de 4 unidades con contadores independientes y totalmente alquilada. Genera sobre $1,600 en renta mensual.

¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.","Propiedad multi-familiar de 4 unidades con contadores independientes y totalmente alquilada. Genera sobre $1,600 en renta mensual.

¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.",0,0,NULL,1
